Unnamed: 0,Date,Text,label,label_id
222,2015-04-25,facebook मा केटी ले सयौं फोटो राख्ने तर ट्विटर का कोइ कोइ केटीको डिपि haardly चेन्ज हुने देखेर तेस्ता ट्विटर id फेक लाग्नु स्वभाभिक हो।,NEUTRAL,0.0
223,2015-04-25,"एकदिवसीय राष्ट्रिय प्रतियोगितामा नयाँ टोली बन्ने
काठमाडौं : नेपाल क्रिकेट संघ (क्यान) ले गत एकदिवसीय राष्ट्रिय.",NEUTRAL,0.0
224,2015-04-25,जे होस कु रो चाहिँ सहि गर्नुभो एउटा खुशि समाल्न नसकि अरु खुशि हुन खोज्नू दुःख निम्त्याऊनु त हो नि,NEUTRAL,0.0
225,2015-04-25,पश्चिम चितवनस्थित मङगलपूरमा जङगलमा घास काट्नेक्रममा एकजना महिलालाई गैडाको आक्रमणले म्रित्यू भएछ ! हात्ती गैडा यही swineफ्लूनि यही आखिरकिन 😏,NEGATIVE,2.0
226,2015-04-25,तेसो भये तिमी साच्चै pure छेत्री रैछौ। gr8. म दाइरेक्त छेत्री लेख्छु। ;),NEUTRAL,0.0
227,2015-04-25,"अहिले सम्मको मानविय क्षति को विवरण :
पूर्व क्षेत्र: ५३ 
मध्ये क्षेत्र: ५८५ 
पश्चिम क्षेत्र: १०१ 
मध्य पश्चिम.",NEUTRAL,0.0
228,2015-04-25,गैह्र आवासीय नेपाली संघ राष्ट्रिय समन्वय परिषद स्पेन नेपालमा भूकम्प बाट हुन गएको अकल्पनिय ठुलो मानबिय क्षति तथा.,NEUTRAL,0.0
229,2015-04-25,ह्य म त सुतेको बान्चेर नि देश मा सम्बिधान बनेको देख्न पाइने होइन क्यारे 😀😀,NEUTRAL,0.0
230,2015-04-25,नेपालीमा अरु छ कि छैन था भन तर बिपतिमा सहयोग गर्ने हात अबश्य छन ।,POSITIVE,1.0
231,2015-04-25,विपतमा पग्लिने सबै सहृदयी मनहरूलाई साधुबाद । यसरी नै झल्कने हो छिमेकीको नाता ।,POSITIVE,1.0
232,2015-04-25,पश्चिम बंगाल: कांग्रेस कार्यकर्ता पर लगा TMC कार्यकर्ता की हत्या का आरोप,NEGATIVE,2.0
233,2015-04-25,"छेउमै साथिभाई का कल र मेसेज आउदा पनि आफ्नै मोवाईल चेक गर्न मन लाग्ने, के भा हो कुन्नि।",NEGATIVE,2.0
234,2015-04-25,अघि २१:३० थियो अहिले २१:३५ भयो अनी जती भनेपछि छेउछाउ हो भन्ने बुझिन र :पी,NEUTRAL,0.0
235,2015-04-25,"जाजरकोट महामारी : ‘सरकारी ढिलाइले धेरैको मृत्यु’, प्रभावित क्षेत्रमा नजाने डाक्टर ‘कसाइ’ via",NEGATIVE,2.0
236,2015-04-25,भद्रगोलभा देसमा भद्रगोल सीरियल देखाउनेहरुलाई के भन्नु । सुद्दो र सुद्दी नेपाली शब्दकोषमा छ ? सरखारि संचारमाध्यमले भाषा माथि बलात्कार गर्ने ?,NEGATIVE,2.0
237,2015-04-25,कमी थियो नेताको अब नेताजी संग कुरा गरेर राजनीतिको झंडा बोकाउने काम गर्नु पर्यो। वाह्ह्ह्ह् र कुर्र्त्ता।,NEUTRAL,0.0
238,2015-04-25,"तिनी NRN लाइ डान्सबार लैजान पर्यो,अनी कुरा गर्नु पर्छ,कतिका कुरा गर्दा रैछन,",NEUTRAL,0.0
239,2015-04-25,"😂😂 मजा हुन्छ अनि 😜😜
अनि फेरि #LoveIsInTheAir भन्दै बसिन्छ। 😄😄",POSITIVE,1.0
240,2015-04-25,"माकुनेको छोराको बिहामा पाच हजार निम्तालु 
लोक्तन्त्र को उपलब्दि , 
सबै मिडियाहरु भोज्, भतेर खयार चीर निन्द्रामा",NEGATIVE,2.0
241,2015-04-25,खास्सै केइ छैन यार । सबै उस्तै नै हो ।,NEUTRAL,0.0
242,2015-04-25,दोश्रो कप ☕ बनाउन गैं अब ! केही भन्नू छ?,NEUTRAL,0.0
243,2015-04-25,"सम्पूर्ण ट्वीटेगणहरुमा ०७२ बैशाख १२ गतेको यो शनिबारको बिहानीको प्रभातकालीन अभिवादन ,यहाँहरुको दिन शुभ रहोस !१",POSITIVE,1.0
244,2015-04-25,आज कान्तिपुर कोशेली प्रकाशित नभएको कि इपेपर नेटमा नराखेको हो ?,NEUTRAL,0.0
245,2015-04-25,"सुन चाँदी चाहिन्दैन
सम्पत्ती लाई आईदैन~~~~
हैट जोगिनी नै हो कि
पछि
तिमी र म हरिद्वार जाउँ न~~~~
भनी भने त सक्केन? 😁😁😁",NEUTRAL,0.0
246,2015-04-25,छैन । आगोले पकाएको खाँदै छ किनकी लोडसेडिङ छ 😁😁,NEUTRAL,0.0
247,2015-04-25,आफ्नो वरिपरिका बुढा बुढी झगडा गरेको देख्दा त कहिल्यै बिहे नगर्नु जस्तो लाग्छ । ल्याङल्याङ,NEGATIVE,2.0
248,2015-04-25,कसले भन्यो छोरी चाँहिदैन भनी ? चाहिन्छ तर अरुको 😁😁,POSITIVE,1.0
249,2015-04-25,"मलाई कोटेश्वरबाट तिन्कुने प्रभु जानू थ्यो।
अनि बानेश्वर जाने गाडी चढे,तिन्कुने पुगेपछि गौशाला जाने भनेर पो चढेको त, सरि है भन्दै उत्रीए।😂😂",POSITIVE,1.0
250,2015-04-25,सरखारले अरबौं पुराना नोट जलायो रे ! मलाई देको भए नि हुने नि लुरुक्क देश फर्किन्थे ! बिदेशमा भाँडा माझ्ने रहर मलाई काँ छ र !-:P,POSITIVE,1.0
251,2015-04-25,"ए हो है, मलाई मात्र पो यस्तो भा हो कि भन्ने लागेको थियो :)",NEUTRAL,0.0
252,2015-04-25,यथार्थ कुरा यहि हो! भारतीय बाबाजी लाइ बिस्वास गरिहाल्नु पर्ने अाधार देख्दिन म। गएको सालको बाबाजी कान्ड भुल्याचइन।😆,NEUTRAL,0.0
253,2015-04-25,दुख्खकाे कुराे सम्बिधान सभामा छिर्दै नछिर्ने केपिले अाफ्नाे धारणा भारतिय कुटनितिक दलाल सङ्ग राख्याे। थुक्क एमाले धिक्कार छ।,NEGATIVE,2.0
254,2015-04-25,लोडसेडिङ आजदेखि घट्यो (तालिकासहित): नेपाल विद्युत् प्राधिकरणले शनिबारदेखि लोडसेडिङको समय घटा. #Setopati #Kinmel,POSITIVE,1.0
255,2015-04-25,बरिष्ठ गीतकार प्रेम प्रकाश मल्लको निधन: सडक दुर्घटनामा परेर छोराको मृत्यु भएपछि उनी लामो समयदे. #Setopati #Kala,NEGATIVE,2.0
256,2015-04-25,तर मधुर तिमीले गेस गर्नुपर्ने हो। जुत्ता किन्न म ब्लु बर्ड पुगीरहदिन नी।,NEUTRAL,0.0
257,2015-04-25,"खास कुरो के रहेछ? किन हो यो भेदभाब ? 😜😂
#copied",NEUTRAL,0.0
258,2015-04-25,अामालाइ नि संगै लिएर जाने अनि नजिककेा अस्पतालमा राख्ने नि ।,NEUTRAL,0.0
259,2015-04-26,"कार्यक्रम राम्रै भो । चितवनमा खासै असर परेको छैन, अजुको परिवार लगागत अरु सबै सकुशल छौ अहिलेसम्म ।",POSITIVE,1.0
260,2015-04-26,३०-४० सदस्यीय नर्वेली उद्द्वार टिम ६ कुकूर र ८ टन सामाग्री सहित नेपाल जाँदै !,POSITIVE,1.0
261,2015-04-26,"त्यै त बैनी, फुर्सदकै समय हो भने इमर्जेन्सी जानकारीहरू र सूचनाहरू अपडेट गर्दा बरू धेरैलाई राहत मिलन सक्छ |",POSITIVE,1.0
262,2015-04-26,"बाकीछ त केबल मनमा डर, आँखामा आँशु. केही विश्वास रोकिएला कि यो सब.",NEGATIVE,2.0
263,2015-04-26,"मानिसहरु पत्रकार जस्तै वेस्त छन् , अरुलाई प्रश्न गर्छन, तर आफु उत्तर दिन खोज्दैनन्, यस्तो विपदको बेलामा :(",NEGATIVE,2.0
264,2015-04-26,यो राहतको तकरिवन १०% चैं रियल भिक्टिमकोमा पुगोस् भन्न चाहन्छु।,POSITIVE,1.0
265,2015-04-26,प्रवासमा नेपाली नागरिक 30 लाख भन्दा धेरै छन हरेक नेपाली हरुले यो राष्ट्रीय आपदा मा नेपाली 1 हजार रुपैया मात्र दिने हो भने 3 अर्ब हुन्छ।,NEUTRAL,0.0
266,2015-04-26,"काठमाडौं, वैशाख १३ - शनिबार नेपालमा गएको शक्तिशाली भूकम्पमा परी मर्नेको संख्या २५ सयभन्दा बढी पुगेको छ ।
प्रहरी.",NEGATIVE,2.0
267,2015-04-26,किन होला नेपाल मा त गाउतिर कल नै हुदैन त contact नै हुन सकेन किन होल न Ncell मा लाग्छ न त NTC मा किन होला के भयको छ काभ्रेमा खै कुन्नि,NEGATIVE,2.0
268,2015-04-26,"उता नेपालमा भूकम्प गएको छ, यता मेरो छातीमा भूकम्प गएको छ | यी रातहरु नेपालमा भूकम्पको चपेटामा परेकाहरुको रात.",NEGATIVE,2.0
269,2015-04-26,"पोखरा लगायत देश का बिभिन्न ठाँउमा चाउचाउ लाइ प्रतिगाेटा ५० देखी ६० अनि जम्मा ३० पर्ने पेय पदार्थ लाइ १०० लिए
#कोखा मा दाह्रो भएका असत्तीहरु",NEGATIVE,2.0
270,2015-04-26,नम्बर डिएम गरम त । मोबाईल अफ छ मेरो ।,NEUTRAL,0.0
271,2015-04-26,"यो फोटो नेपाल को हैन, बंगलादेशमा एउटा भवन भत्किदाँ त्यो भग्नावशेष भित्र पाइएको जोडीको फोटो हो, गुगल गर्नुस्
भ्रम नपरोस् है गुरु",NEUTRAL,0.0
272,2015-04-26,प्रत्येक भूकम्पमा धक्का घट्दै : अब त्रसित नहुन अमेरिकी भुगर्भविदको आग्रह,NEUTRAL,0.0
273,2015-04-26,"मेरो तेति राम्रो देश,मेरा खुसी आफन्त र साथिहरु,यो खुसी साट्ने टिएल सब त्रसित के भोग्दै छु म यो खुल्ला आकाश मुनि यो मध्यरातमा?",NEGATIVE,2.0
274,2015-04-26,अब सुत्नन त सुत्यो घर भीत्रै ।बिहान पो देखिन्छ कि देखि दैन#कुरो।good night.,NEUTRAL,0.0
275,2015-04-26,I love you कृपया मर्न लागेको मान्छे को माया स्विकार्नु ल,NEUTRAL,0.0
276,2015-04-26,आज भ्वान दाई हरसर हरु कता गए एसो रुन साथ दिन्थेकि भनेको,NEUTRAL,0.0
277,2015-04-26,"मोबाइलमा पैसा नभए पनि फोन, एसएमएस र इन्टरनेट चलाउन सकिने",POSITIVE,1.0
278,2015-04-26,"52औं पटक को कोशिस पछि फोनमा सम्पर्क भैरथ्यो आज, त्यै पनि आवाज राम्रो सुन्न पाइएन, पछि बेलुकी राम्रै संग सम्पर्क भयो, सबै संग बोलेँ",POSITIVE,1.0
279,2015-04-26,"यो डर,त्रास,भयले यति धेरै जरो गाडिसकेको छ आखामा निन्द्राको नामोनिसान छैन शायद यहि हो सुरक्षाको उपाय।",NEGATIVE,2.0
280,2015-04-26,हाम्रो देश लेपालमा भुकम्पबात भयको दुखद घत्नाले हामी नेपाली लाई अती नहि दु््ख मय बनाको छ।,NEGATIVE,2.0
281,2015-04-26,"सिन्धुपाल्चोक हेलम्वुका साथिले फोनमा भन्नुभो, 'गाँउमा घर रहेनन्,विजोक छ रे।म यता विदेशमा छु ।कसैलाई भन्न सकिन्छ भने उता नि पुग्न भनिदिनुस्।'",NEGATIVE,2.0
282,2015-04-26,फेरि 5.4 को भुकम्प गयो भन्छ आजतकले हे दैव !,NEGATIVE,2.0
283,2015-04-26,"किन आउँछ भूकम्प ?
निकै विनाशकारी भूकम्प गएको छ । अहिले यो विपत्सँग जुध्न हामी सम्पूर्ण नेपाली एक हुनुपर्ने बेला.",NEUTRAL,0.0
284,2015-04-26,ठुलो रेक्टरको भुकम्प आउँछ भन्ने कुरा हल्ला मात्रै : नासा.,NEUTRAL,0.0
285,2015-04-26,"अहिलेसम्म २३ सय ६ जनाको मृत्यु, आफन्त नभेटाए फोटो खिचेर सरकारले सामूहिक दाहसंस्कार गर्ने –",NEGATIVE,2.0
286,2015-04-26,"सकेसम्म नसुतौ !
सकिएन भने कोकाकोला,फेन्टाको बोतलमाथि थाल अडाएर आफु नजिकै राखेर सुतौ।",NEUTRAL,0.0
287,2015-04-26,हाम्रो नं हटलाइन नं हो भनेर प्रचार भएछ.यो रगत आवश्यकता पुर्ति गर्न मात्र प्रयोग हुन्छ. कृपया अन्य कल नगरिदिनुहोस्. हामिसँग अन्य सुचना हुँदैन,NEUTRAL,0.0
288,2015-04-26,"देश रोइरदा आशु पूछिदिन नसक्ने यो कस्तो बिडम्बना? चाहेरपनि केहि गर्ननपाउदा मन तेसै छिन्न भिन्न छ, अथक पिडा र मुखदर्सक हुनेपर्ने कस्तो आपत्?",NEGATIVE,2.0
289,2015-04-26,हाम्रो नेपालको यस्तो परिस्थितिमा सहयोग गर्न आउनु भएका स्वदेशी तथा विदेशी,POSITIVE,1.0
290,2015-04-26,"जनहितको लागि जारि
 बाँकेका केही गाउँमा गाडिएका खानेपानीका धारामा भुकम्प गएपछि विष आएको भन्ने हल्ला निराधार भएको.",NEUTRAL,0.0
291,2015-04-26,"भूकम्प पीडितहरुको उद्धार जारी महाबिचल्ली छ देशमा 
यहाँ घरभित्र पुरिएका पिडित हरुलाई जिवितै उद्धार गर्दै नेपाल प्रहरी",POSITIVE,1.0
292,2015-04-26,हजुर डर खासै छैन तर जे पनि हुनसक्ने सम्भावना छ,NEUTRAL,0.0
293,2015-04-26,दैव तेरो यो खेलाले आज सारा नेपाल रोएको छ । केही बोल्नलाई वाक्य फुटेको छैन टुलुटुलु हेर्नू सिवाय । कुन जनम को सजाय दिदै छस दैव ?,NEGATIVE,2.0
294,2015-04-26,"कति लाई यहि घटना रमाइलो मनोरन्जनको स्रोत बनेछ, बाटो बाटोमा रमाईलो गर्ने बहाना बनेछ (सुरक्षित आश्रयको लागि हैन),.",NEGATIVE,2.0
295,2015-04-26,दुखका दीनहरु । जहिले सोचे जस्तो त हुदैन नी ।,POSITIVE,1.0
296,2015-04-26,प्रकृती तिमी छाती कुटी कुटी रुदा हामी मृत्युमा मडारिएका छौ तिम्रो अहँकारले हाम्लाई सताएको छ अनि तिम्रो आशुले हाम्लाई बगाएको छ ।,NEGATIVE,2.0
297,2015-04-26,त्यसाे त माेबाईलै पनि त सबैसङ्ग हुँदैन । तर रेडियाेभन्दा।प्रभावकारी माध्यम केही छैन,POSITIVE,1.0
298,2015-04-26,"अन्तर्राष्ट्रियस्तरका सस्थाहरुले सहयोग गरेको भनिरहेछन तर पीडितहरु राहत नपाएको गुनासो गरिरहेछन, आखिर के भैरहेछ।",NEGATIVE,2.0
299,2015-04-26,तपाईंले दुख मान्नुपर्ने कुरै छैन सक्दो सहयोग मात्र गर्नुहोस ।,POSITIVE,1.0
300,2015-04-26,""": तर यस्को बारेमा कोही पनि बोलेको देखिएन हो!"" केटिभी र एनटिभी हेर्यो काठमान्डु मात्रै नेपाल भनेर कुदिराछ!",NEGATIVE,2.0
301,2015-04-26,चप्पली बुडानिल्क्स्न्ठमा हावा हुरी आयो टेन्ट उडायो ठुलो पानी परी रहेको छ,NEGATIVE,2.0
302,2015-04-26,"लमजुङको दुराडाडा क्षेत्रमा अवरुद्ध लाईन सुचारु 
भएको छ ।जसले राहात दिएको हो कि ।",POSITIVE,1.0
303,2015-04-26,जाजरकोटको माहामारी कम थियो र दैब हाम्रो देशमा ? भुईचालो थप्दिस ।,NEGATIVE,2.0
304,2015-04-26,ठिक गर्नुभयछ । ऐलेसम्म नचर्कियका घर अब भत्किनेगरि भुकम्प आउँदैन रे के :-D,POSITIVE,1.0
305,2015-04-26,"एक वाक्यमा: स्थान, समय र तीब्रता तोकेर भूइँचालोको भविष्यवाणी गर्न अहिलेसम्मको प्रविधिबाट असम्भव छ।
#nepalearthquake",NEUTRAL,0.0
306,2015-04-26,उनिहरुले आपतकालिनको लागि भन्दै 5 मिनेटको लागि दियका छन् यसको दुरुपयोग गर्न चाहनि हरुले गालि गरेका हुन्,NEGATIVE,2.0
307,2015-04-26,"नेपाली वेभ स्पेनले सहयोगको लागी बार्सिलोनामा घरदैलो कार्यक्रम गर्नै ।
भुकम्प पिडितहरूलाई सक्दो सहयोग पु-याउन.",POSITIVE,1.0
308,2015-04-26,क्यानाडाले ५० लाख र अमेरिकाले १० लाख डलर सहयोगको घोषाण गरेका छन्,POSITIVE,1.0
309,2015-04-26,भर्खर नगरपालिकामा गाभिएको कास्कीको काहु“मा भुकम्पले क्षति पुराएको घरहरुको समाचार संकलनको झलक,NEUTRAL,0.0
310,2015-04-26,लक्जेम्बर्ग मा करिब 160जना टार्गेट 15000यूरो उठाएर दुखमा मल्हम लगाउने प्रयास,NEUTRAL,0.0
311,2015-04-26,"पाल जति छ दिनु होला ! 
सरकार सँग भए माग्नुहोला ! 
पानी पर्न आँटयो। भोली पनि परिरहने कुरा छ। सम्पर्क लिँकमा",NEUTRAL,0.0
312,2015-04-26,दु:ख़को घडीमा नेपालीले नेपालीलाई सहयोग र राहत पु-याउनु हाम्रो कर्तव्य हो । सरकारले अब्बल दर्जाको सहयोगको प्याकेज घोषणा गर्नु पर्दछ ।,POSITIVE,1.0
313,2015-04-26,म फोन उठाईरहेछु । विदेशमा वस्नेलाई फोन नलागेको चिन्ता छ । हामि लाचार छौ । तै पनि हिम्मत नहार्न भन्नेगरेको छु ।,POSITIVE,1.0
314,2015-04-26,यस्तो तरास र बिपत परेको बेलामा पानी परेर झन बढी बिपत खडा गर्यो. .,NEGATIVE,2.0
315,2015-04-26,करडौ खर्च गरि विग्यापन गर्नु भन्दा भुकम्पको समय सक्दो चाउचाउ.जस्ता अन्य कुरा बाडे त्यो जति promoting अरुमा हुने थिएन‌। #all producers,NEGATIVE,2.0
316,2015-04-26,"पानी पर्ने सम्भावना बढ्दो, संसद भवनमा शरण लिन आउनेको चाप अत्यधिक, पानी परेको खण्डमा हजारौको बिचल्ली हुने र चिसोको कारण बिरामी हुने डर व्यापक",NEGATIVE,2.0
317,2015-04-26,"नेपालको धरहरा गयो ,तर हामी नेपाली बिचको ए कता गएको छैन! कतिऔ नेपाली को जिबन गयो ,तर हामी बिदेशिएका नेपाली जिबित छौ! कतिऔ घर बिहिन भयै।",POSITIVE,1.0
318,2015-04-26,म मिडियाबाट अलि पर छु अब आउने सम्भावनाका बारेमा केभन्दैछन विश्वका मिडिया साथीहरु केही जानकारी भए पाउ न है,NEUTRAL,0.0
319,2015-04-26,नेपाल मा सबै नेताले अफ्नो १ महिनाको कमाइ राहत कोश मा जम्मा गर्ने घोषणा गर्नोस् ! किनकी तपाइका लागी जिबन्भर लड्ने को आज बेहाल भयेको बेला हो !,NEGATIVE,2.0
320,2015-04-26,अहिले हामी सबै नेपालीलाई धरतीले भूईंचालोको कोक्रोमा झुलुवाझैं झुलाइ रहेको छ । हे दैव ! के विपत्ति आइलाग्यो ?,NEGATIVE,2.0
321,2015-04-26,"बारपाकमा १२ सय घरमध्ये ४ वटा घर मात्रै बचे भनेसी त्यहाँको हालत धेरै नाजुक छ। : """,NEGATIVE,2.0
322,2015-04-26,यस्तो देखियो भक्तपुरमा भूकम्पको विध्वंश (फोटो फिचर) - See more at:,NEGATIVE,2.0
323,2015-04-26,सबैको सल्लाह मिलाएर एउटा ठोस निर्णय गरौँ के गर्ने भनेर।साथै म्यानपावर पनि जुटाऔँ।,POSITIVE,1.0
324,2015-04-26,हल्लाका पछि नलाग्नुस् तर भोलि दिउसो ३ बजेसम्म अलर्ट रहनुस्ः सरकार - See more at:,NEUTRAL,0.0
325,2015-04-26,विदेशवाट फोन आईरहेको छ ।दुख पोख्दै हुनुहन्छ गाँउमा फोन लागेन भनेर। कसो गरौ खै हामी? सवैतिरको खवर लिन सकिएला?,NEGATIVE,2.0
326,2015-04-26,आपत-बिपतमा भगवानले हेर्छ भन्थे भगवाननै बिते कि क्या हो? ४८ घण्टा भन्दा लामो समय देखि देश शोकाकुल छ। यो बिपत रोकियोस- यहि कामना छ।,NEUTRAL,0.0
327,2015-04-26,भारत सरकारको निर्देशनमा फोन अपरेटर कम्पनीले भारतबाट नेपालमा हुने सबै फोनकलहरु निशुल्क गर्ने सुविधा दिएको छ |,POSITIVE,1.0
328,2015-04-26,"संसार भर छरिएका नेपालीहरु जुटिरहेछन्,
मित्रहरु, संघ संस्था र राष्ट्रहरु जुटिरहेछन्,
हाम्रा घरहरु लडेका छन्
तर हामी उठ्नेछौ।
#YouAreNotAlone",POSITIVE,1.0
329,2015-04-26,"हामी पनि सकुशल छौं , तिम्रो तिर त ठूलो आयो भन्थे , के हुदैछ ?",NEUTRAL,0.0
330,2015-04-26,Ujyaalo Online:बारपाकमा १२ सय घरमध्ये ४ वटा घर मत्रै बचे,NEUTRAL,0.0
331,2015-04-26,उद्दार गर्न जाने भन्दा नि स्थानीय स्तरमा केही सहयोग जुटाउन सकियो भने राम्रो होला कि।,NEUTRAL,0.0
332,2015-04-26,भारत राम्रो मा अति राम्रो र नराम्रो मा नराम्रो छिमेछी छ भन्ने हामी सबैले बुझ्नुपर्छ! यस्तो सहयोगी छिमेकी पाउन गाह्रो छ। धन्य छ।,POSITIVE,1.0
333,2015-04-26,"हाम्रो देश रोएको छ,हामि कसरी खुसी हुन सक्छौ,अहिले नगरे कहिले गर्ने हामिले नगरे कस्ले गर्ने",POSITIVE,1.0
334,2015-04-26,"आ-आफ्नो ठाँउ बाट, सकेको सहयोग गरौ, चाहे सानो नै किन नहोस्#",POSITIVE,1.0
335,2015-04-26,"नपुसक सरकार येति ६ वोटा काम गर्न सक्दैनौ भने जाऊ आफै लास बन
Please spread this message #NepalQuake #NepalQuakeRelief",NEGATIVE,2.0
336,2015-04-26,गृहमन्त्रालयअनुसार महाकुम्भपमा २३०६ को मृत्यु भएको छ । मन्त्रालयले आइतवार दिउँसो पत्रकार सम्मेलनको आयोजना गरी मृतकको जानकारी दिएको हो ।,NEGATIVE,2.0
337,2015-04-26,"- राहत सदरमुकाममै सीमित, गाउँलाई कसैले हेरेन - १३ वैशाख, गोरखा । भूकम्प पीडितहरुला.",NEGATIVE,2.0
338,2015-04-26,"अप्डेट: गुल्मीमा पनि भुकम्पको ठुलो क्षती, कहाँ के भयो? (अडियो कुराकानी सहित) —",NEGATIVE,2.0
339,2015-04-26,भरे पुन: ९ रेक्टर स्केलको भुकम्प आउने खतरा भन्दै राजधानीका जनताहरु त्रसित। सबै जसो घरबाट बाहिर।,NEGATIVE,2.0
340,2015-04-26,"News Update
भगदडमा परी डुबेर बालिकाको मृत्यु
रौतहट । बैशाख १३ गते 
दिउसो करिब एक बजे आएको भुईचालोको बेला भगदड हुन.",NEGATIVE,2.0
341,2015-04-26,अहिले सिर्फ मोदी सरकार मात्र रहिछ जस्तो लग्यो /हाम्रो नेता हरु सम्भिधान बनौन नपर्ने भो अर्को १५ बर्ष भत्ता पाइने भो भन्दै दंग/,NEGATIVE,2.0
342,2015-04-26,"चौरीमा बस्दै थियौं , अब लाम्खुट्टेले सताउन थाल्यो ।अब होस घरमै जाउंला ।यो लामखुट्टे को टोकाइ मा बस्नु भन्दा त आओस भुइचालो घर मै :( बिराटनगर",NEUTRAL,0.0
343,2015-04-26,"उम धक्का दिएको दियै छ , डर मात्र छ चितवनमा पनि kathmandu का जस्तो घर नै घर भा भे सायद रहन्थेन होला #अलि plain place छ नि त",NEGATIVE,2.0
344,2015-04-26,हैट नभएको कुरा हो यो कसैलो बुटवल भन्छ कसैले दाड़,NEUTRAL,0.0
345,2015-04-26,महोत्तरीमा नेपाल रेडक्रस सोसाइटीबाट बिपद ब्यवस्थापन तालिम लीएकाहरु को खोजी गर्दैछौ । आवश्यक परे प्रभावित छेत्रमा जाने छौ ।,POSITIVE,1.0
346,2015-04-26,भाईवर मा फ्री कल भन्छन हल्लादमात्र हो कि के हो ।,NEUTRAL,0.0
347,2015-04-26,भुकम्प पीडितका लागि कोरियामा आर्थिक सहयोग अभियान शुरू: शनिबार नेपालको ईतिहासमा गएको महाभुकम्. #global #setopati,POSITIVE,1.0
348,2015-04-26,तपाई अहिले कुन ठाउमा हुनुन्छ र त्यहाको अवस्था के छ प्लिज जानकारी गराउनुस,NEUTRAL,0.0
349,2015-04-26,"अनामनगरमा रगतको आहालमा डुबिरहेको घाइतेलाई प्रहरीको सहयोगमा वीर हस्पिटल पुर्याइयो
कृपया यदि अरु कोहि त्यस्तो भए तुरुन्त १००मा फोन गर्नुहोला",POSITIVE,1.0
350,2015-04-26,रसुवा मा मात्र होईन नुवाकोट हाम्रो गाउ मा पनि हो लास्टै बिजोक छ !,NEGATIVE,2.0
351,2015-04-26,भूकम्पमा परेर ज्यान गुमाउनेहरुको संख्या अपरान्ह दुई बजेसम्म १९ सय ५८ :: DC Nepal via,NEUTRAL,0.0
352,2015-04-26,"“: भुकम्पबिदले पनि भुकम्पको पुर्वअनुमान गर्न सक्तैनन । आतंक फैलउने हल्ला नगरौँ ।
#NepalQuake”",NEGATIVE,2.0
353,2015-04-26,"युक्रेनबाट अलिकति राहत रकम पठाउन खोजेको हो,सरकारी तबरबाट ढिलो पुग्छ भनेर रेडक्रस मार्फत, राजधानी बाहिर, कसरि सकिएला?",POSITIVE,1.0
354,2015-04-26,"भिपिएन युज गर, लन्च गर, अनि भाईबर बन्द गरेर फेरी खोल त! याँबाट भयो ! मैले ल्याण्डलाईनमा गर्या थिएँ !",NEUTRAL,0.0
355,2015-04-26,"पृथ्वीनारायण क्याम्पसको
प्राङ्गणमा रक्तदान
कार्यक्रम हुदैछ ईच्छुक सबैलाई
पृथ्विनारायक क्याम्पस गेटमा
आउन अनुरोध गरिन्छ #अनेरास्ववियू कास्की",NEUTRAL,0.0
356,2015-04-26,"सहयोगी सबैलाई धन्यबाद 
नेपाली वेभ डटकम को राहत संकलन अभियानमा ,
अहिले सम्म २ लाख 10 हजार रुपैयाँ संकलन !
यस.",POSITIVE,1.0
357,2015-04-26,"RT : अपराह्न ३ बजेसम्मको तथ्याङ्क : कूल मृत्यु २२८८, घाइते ५८५० सगरमाथा आधार शिविरमा १७ को मृत्यु #NepalQuake #NepalEarthquake",NEGATIVE,2.0
358,2015-04-26,३०० भन्दा बढी अस्ट्रेलियन नागरिक सम्पर्क विहिन | NepaliPatra via,NEGATIVE,2.0
359,2015-04-26,मोबाइलमा पैसा नहुँदा चल्नको लागी नेपाल टेलिकम वा एनसेलले नेट फ्री गर्न पर्छ,POSITIVE,1.0
360,2015-04-26,"फेरि अर्को धक्का नआयोस 
नेपालीको मन्मा त्रास नछायोस 
भगवान .",POSITIVE,1.0
361,2015-04-26,"हामी धनी भएर के भोर,देशलाई धनी बनाउनु पर्छ।आज क्रेनले उडाउने पर्खाललाई हेमरले फूटाई राख्नु परेको छ।",NEUTRAL,0.0
362,2015-04-26,हामरा देशको नेताको गफै मातर हुनछ काम जिरो वैदशीक सहयोग कसरी खाने भनने त होलानी।,NEGATIVE,2.0
363,2015-04-26,"आजसम्मको प्रबिधीले भुकम्पको समय भविश्यवाणी गर्न सक्दैन, तेसैले एतिबेला जादैछ भनेर अरुलाई त्रसित नबनाउ। मान्छेको हौसला कायम राखौ।",NEUTRAL,0.0
364,2015-04-26,"कहाँ के भयो, सोधेर हैरान । कसरी थाह पाउन भुँईचालो आउन साथ । धैर्यधारण गरौं, अफवाहको पछि नलागौं । सवै तथ्य क्रमिक बाहिरिन्छ #NepalQuake",NEUTRAL,0.0
365,2015-04-26,"#UPDATE &gt;&gt;&gt;
=&gt; चाइनिज टोली भर्खरै नेपाल आएको छ &gt;&gt;&gt;
More videos here :",NEUTRAL,0.0
366,2015-04-26,भुईचालो को यो फिलिम कतिबेला शुरू कति बेला अन्तय हुन्छ होला। लिग लिग कोटे भईयो बा। डर र त्राश को शुन्यता मा हामी.,NEGATIVE,2.0
